condition,price,ended,vin,make,model,ebay_item_id,winning_bid
used,,,1J4FY49S7RP465033,Jeep,,155524300353,
used,,,1J4FY19P7SP300342,Jeep,"Wrangler, Factory Upgrades",325634527760,
used,,,1C4HJWEG5EL196631,Jeep,,145044669063,
used,,,1J4FY29S6SP207726,Jeep,,225534517484,
used,,,1J4FA39SX6P735446,Jeep,,325620181295,
used,,,1j4fy29s1rp405625,Jeep,,115775523533,
used,,,11111111111111111,Jeep,,404261013091,
used,,,1J4FA69S83P321434,Jeep,,275781215122,
used,,,1J4GB391X9L753885,Jeep,,155521929175,
used,,,1C4HJXDN3JW257215,Jeep,,125858238624,
used,,,1J4FA39S72P756474,Jeep,X  Automatic   NO ACCIDEN,204313670583,
used,,,1C4HJWEGXCL103843,Jeep,,225533381550,
used,,,1J4FY29P6XP468230,Jeep,,256046246438,
used,,,2BCCZ8112HB527221,Jeep,"2dr 4WD SUV, Convertible",115769290009,
used,,,1J4FA64S16P771874,Jeep,,225533108814,
used,,,1c4hjwfg7gl304958,Jeep,Rubicon Hard Rock,125877862333,
used,,,1G1YJ3D76F5117174,Jeep,,256044307353,
used,,,1J4FA49S21P336450,Jeep,,125883531313,
used,,,1J4FA49S92P709713,Jeep,,166041644061,
used,,,2J4FY19E0LJ510312,Jeep,,334832792174,
used,,,1J4FY29S9SP310235,Jeep,,115766853992,
used,,,1J4FA24197L214042,Jeep,,275793240426,
used,,,1j4fa29s56p787528,Jeep,,155503415407,
used,,,2J4FY29T7LJ538788,Jeep,Wrangler,134530357057,
used,,,1J4FA24148L547900,Jeep,,125879779827,
used,,,1J4FY29P3VP413117,Jeep,,115773742053,
used,,,1J4BA5H16BL502877,Jeep,,374640783898,
used,,,1C4HJXFG3PW581871,Jeep,"Rubicon 4X4 SKY TOP,LIFTED,BUMPERS,LED'S",325593102317,
used,,,1J4FA69S45P385022|1J4FA69S45P385022,Jeep,2dr Rubicon,334827522602,
used,,,1J4FA44SX5P302897,Jeep,,125844933071,
used,,,1J4FY19SXXP479519,Jeep,,374621240404,
used,,,1J4FY29P5WP729684,Jeep,,304884180069,
used,,,1J8FA24118L506929,Jeep,X,166024468030,
used,,,1J4FA44S76P767378,Jeep,UNLIMITED SPORT 4WD,266220041044,
used,,,2J4FY19P5NJ556772,Jeep,,304882829277,
used,,,1J4FY29P8WP705671,Jeep,,256041134131,
used,,,1J8GB59147L190453,Jeep,,185847412389,
used,,,1j4fy19p2sp311426,Jeep,,266207963388,
used,,,1J4FY19P3RP430998,Jeep,YJ 4x4! Low 50k miles! Florida! NO RESERVE AUCTION!,285224829964,
used,,,1J4FA59S3YP792070,Jeep,,385530819715,
used,,,1J4FY19S1VP484282,Jeep,,394555394628,
used,,,2J4FY29S8MJ156861,Jeep,,166019364956,
used,,,1C4GJXAN4NW152656,Jeep,,115757834907,
used,,,1J4FA44S56P763362,Jeep,,115752163458,
used,,,1C4BJWEG0EL124922,Jeep,,175677962167,
used,,,1J4FA39S24P763450,Jeep,,125875686644,
used,,,1J4FY29P5VP502882,Jeep,,175648560858,
used,,,1J4FA24138L621825,Jeep,4x4 X 2dr SUV,404232885241,
used,,,2J4FY29T7LJ538788,Jeep,Wrangler,134517683649,
used,,,2BCHV81S2JB524741,Jeep,,115729848250,
used,,,1C4HJWEGXCL103843,Jeep,,225512318747,
used,,,1J4FA39SX6P735446,Jeep,,325595864577,
used,,,1J4FA29P22P749213,Jeep,,354692315444,
used,,,1J4FA59S5YP704829,Jeep,,225508489610,
used,,,1C4BJWDG6DL654232,Jeep,Jeep Wrangler Toyota FJ Cruiser SUV 4X4 Nissan Subaru,145020603476,
used,,,1C4BJWCG7GL176358,Jeep,,225515097878,
used,,,1C4HJXEN9LW198334,Jeep,,394556547914,
used,,,1J4FA39S54P709642,Jeep,,266197118668,
used,,,00000000000000000,Jeep,Laredo Restored 50+ HD Pictures,275778906958,
used,,,1J4FY19S1VP484282,Jeep,,394553404134,
used,,,1J4FA49S16P727242,Jeep,,304871595441,
used,,,1C4BJWFG3CL184477,Jeep,,234948979327,
used,,,1C4BJWDG0DL504116,Jeep,,275773632060,
used,,,1JCCF87E4ET075946,Jeep,Jeep wrangler Rubicon jamboree cj7 cj5 4x4 4wd off-road,204288994486,
used,,,1C4BJWFG2HL712954,Jeep,,134488452347,
used,,,1J4GB39178L517984,Jeep,,234950001890,
used,,,1C4BJWdg4GL311066,Jeep,Wrangler Sport,155476235777,
used,,,1C4BJWDG2FL628729,Jeep,LIFTED 4x4,314488741620,
used,,,1C4BJWDG8GL143187,Jeep,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,145007381913,
used,,,1J4FA44S65P316893,Jeep,Long wheelbase 2 Owner,204289198816,
used,,,1c4bjwdg1dl616181,Jeep,,374589246241,
used,,,1J4AA2D11AL127933,Jeep,,295588494551,
used,,,1J4FA24197L214042,Jeep,,275762250546,
used,,,2J4FY29T9KJ159158,Jeep,,404218672752,
used,,,1J4FY19S1VP484282,Jeep,,394532817492,
used,,,1J4FA39S44P712838,Jeep,,325598020700,
used,,,1J4FA49SXYP778550,Jeep,,304857194379,
used,,,1C4HJWDG6GL135681,Jeep,,374583540283,
used,,,1C4HJXCN2MW747134,Jeep,,204283973824,
used,,,2BCCV81J7HB519403,Jeep,,394528386397,
used,,,1J4FA29P4YP783775,Jeep,,115741641173,
used,,,1C4HJWDG2HL674817,Jeep,,225495568377,
used,,,2J4FY29T7LJ538788,Jeep,Wrangler,134502763188,
used,,,1J4FA49S02P761165,Jeep,,295579945744,
used,,,1C4BJWCG3JL809185,Jeep,Jeep Grand Cherokee SUV 4X4 Dodge GMC Audi Lexus Toyota Honda KIA,134502037745,
used,,,1J4FY29S9SP310235,Jeep,,115732012962,
used,,,1C4HJWEG1DL644183,Jeep,,275763359835,
used,,,2J4FY69S5MJ125803,Jeep,,374549647817,
used,,,1C4BJWEG0CL134539,Jeep,,155464821186,
used,,,1J4FY29P6VP418800,Jeep,,145000580803,
used,,,1J4FA44S65P316893,Jeep,"Unlimited  LJ 79,000 miles 2 owner from Texas NO ACCIDENTS",204278023245,
used,,,1C4BJWKG0GL280921,Jeep,,394531530778,
used,,,1J4FA241X8L590301,Jeep,,195670182502,
used,,,1C4HJWEG1DL644183,Jeep,,275762376222,
used,,,1J4FA29133P348654,Jeep,,134507544504,
used,,,1C4HJWFG7GL290799,Jeep,Rubicon Hard Rock,225494114033,
used,,,1J4FA39SX6P735446,Jeep,,325577902562,
used,,,1C4HJWFG5HL676090,Jeep,,256012741007,
used,,,1J4FY19P1SP317427,Jeep,,125832503738,
used,,,1j4fa49s64p706481,Jeep,,256015472949,
used,,,2J4FY69S2MJ117268,Jeep,,364186356910,
used,,,2J4FY29SXNJ522899,Jeep,,404208799208,
used,,,1J4GA39147L117933,Jeep,,275755296628,
used,,,1C4BJWDGXCL153312,Jeep,,275755293866,
used,,,1C4BJWEG0CL153169,Jeep,,256020072292,
used,,,1J4FA49S44P773788,Jeep,UNLIMITED LJ,256018987407,
used,,,1J4FA24197L214042,Jeep,,275748133491,
used,,,1J4FY29P4VP429293,Jeep,SE,275753339980,
used,,,1J4FA49SXYP707557,Jeep,,165990993985,
used,,,1J4FA69S83P321434,Jeep,,275744774023,
used,,,1C4HJXEG1KW562116,Jeep,,185815612093,
used,,,1C4HJXEG9JW125902,Jeep,4x4 Moab 4dr SUV (midyear release),234939793464,
used,,,1J4GA39147L117933,Jeep,,275750151033,
used,,,2BCCV81J1HB520885,Jeep,,394518120467,
used,,,1J4FA49SXYP707557,Jeep,,165985099348,
used,,,1c4hjwfg7gl304958,Jeep,Rubicon Hard Rock,125816049255,
used,,,1J4FA49S76P724684,Jeep,,325566461932,
used,,,1C4HJXDM3MW549071,Jeep,,256012574920,
used,,,1C4HJXDGXKW509545,Jeep,,155428699748,
used,,,1J4FY29P4VP429293,Jeep,SE,275732357772,
used,,,1J4FA59S73P377035,Jeep,Sahara NO ACCIDENTS FLORIDA RAISED,204266986585,
used,,,1J4FA49SXYP707557,Jeep,,165979277987,
used,,,1J4FY29S3RP440036,Jeep,,225465227906,
used,,,1j4fa39s95p356257,Jeep,rocky mountain,256004108192,
used,,,1J4GB39109L771117,Jeep,,404197865271,
used,,,1J4FA39S54P786821,Jeep,,155428788941,
used,,,1J4FA49S7YP729600,Jeep,,185814225477,
used,,,1C4BJWEG7HL553754,Jeep,,165967465274,
used,,,1C4HJWDG6GL135681,Jeep,,374550892061,
used,,,1j4f449s26p785755,Jeep,,354631994585,
used,,,1J4FA39S54P738736,Jeep,X Runs and looks awesome,204264863139,
used,,,1C4GJXAN2MW647257,Jeep,,125818497468,
used,,,1C4HJXEN9LW180545,Jeep,,115727463274,
used,,,1C4BJWFG2FL735664,Jeep,,325533491285,
used,,,1C4BJWDGXHL587768,Jeep,Jeep Cherokee SUV Mazda Honda Toyota Subaru FIAT Nissan KIA  Mini,374540976280,
used,,,1J4AA2D10AL108905,Jeep,Sport,165968356101,
used,,,1C4HJXEG1KW562116,Jeep,,185806584010,
used,,,2J4FY29T7LJ538788,Jeep,Wrangler,134474257312,
used,,,1j4fa49s54p767952,Jeep,,255998392527,
used,,,KL8CD6SA1MC730703,Chevrolet,,234986237116,
used,,,KL8CA6S99EC469563,Chevrolet,LS Manual 4dr Hatchback,304914913957,
used,,,KL8CB6SA9GC598428,Chevrolet,,256034363737,
used,,,KL8CD6S97FC727765,Chevrolet,,225460617843,
used,,,1G1YY23P3P5101717,Chevrolet,,304857439233,
used,,,1GBJG31R921162080,Chevrolet,,225456822947,
used,,,1G1FP31F5KL191337,Chevrolet,IROC,295625617663,
used,,,00000000000000000,Chevrolet,,285241905764,
used,,,1gcdc14k2mz115436,Chevrolet,,234924082754,
used,,,1G1YY0789F5134534,Chevrolet,,234943696699,
used,,,sh4452pa,Volkswagen,,304937934582,
used,,,1gcdc14k6kz285778,Chevrolet,,404231265567,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,1GNSKJKC1GR222513,Chevrolet,,225561712988,
used,,,TRU186F527275,GMC,,256011281165,
used,,,VC57K191892,Chevrolet,,255998501302,
used,,,1G1AY8765B5101457,Chevrolet,,155423448128,
used,,,194370S400739,Chevrolet,,234888788839,
used,,,1G1YY3189H5113776,Chevrolet,L-98,364185225905,
used,,,1G1YY3189H5113776,Chevrolet,L-98,374594009242,
used,,,1S87D7L620448,Chevrolet,Type LT Z-28,234989736532,
used,,,1G1YY26E475108119,Chevrolet,,374591941896,
used,,,3GNGK26U13G133145,Chevrolet,,166012332467,
used,,,6G1MK5U2XDL820896,Chevrolet,,185776852957,
used,,,2G1FP32G8Y2103669,Chevrolet,,354646070608,
used,,,1GCEK14C3FF366972,Chevrolet,,255996368815,
used,,,2G1FB1ED7B9156639,Chevrolet,,285249164894,
used,,,1G1FP31F5KL191337,Chevrolet,IROC,295596381012,
used,,,VC57K191892,Chevrolet,,256017709236,
used,,,3C3CFFFH8DT575617,Fiat,,314590485064,
used,,,135BC0003878,Fiat,,404282343018,
used,,,3C3CFFJH9DT745877,Fiat,,385603318011,
used,,,3C3CFFGE5DT663240,Fiat,NO RESERVE - 8645 ORIGINAL MILES - Esport & KATE HUDSON PGKS,166085004164,
used,,,ZFBCFABH4EZ018916,Fiat,,295682951914,
used,,,NA,Fiat,,225550192983,
used,,,3C3CFFCR0FT562358,Fiat,,394585525279,
used,,,3C3CFFLR8HT546184,Fiat,,155524314700,
used,,,3C3CFFGE2FT677924,Fiat,500e,304899224603,
used,,,3C3CFFER9DT570131,Fiat,,304898460364,
used,,,3C33FFFH3FT586172,Fiat,Abarth 2dr Hatchback,314518116353,
used,,,3C3CFFER7FT667587,Fiat,,125882726447,
used,,,3C3CFFER7FT667587,Fiat,,125879426565,
used,,,3C3CFFER7FT667587,Fiat,,125868396439,
used,,,3c3cffar2ft667907,Fiat,,394555662837,
used,,,ZFBCFACH6EZ003994,Fiat,,275777331540,
used,,,3C3CFFBR9CT119705,Fiat,Sport 2dr Hatchback,404229449111,
used,,,3VWFG31Y97M416645,Volkswagen,mini cooper s fiat 500 audi a3 tt fiat500 mazda miata mx5 mx-5,185834213437,
used,,,3C3CFFFH6FT507674,Fiat,,125804012029,
used,,,3C3CFFBR0FT710655,Fiat,,266177362814,
used,,,3C3CFFER7FT667587,Fiat,,125811721365,
used,,,3C3CFFGE0GT122004,Fiat,2dr Hatchback,374538947815,
used,,,000000110F2417530,Fiat,,175637347060,
used,,,3C3CFFARXCT121318,Fiat,,115717879760,
used,,,3C3CFFGE4HT598368,Fiat,,364161583438,
used,,,ZFBCFABH4EZ018916,Fiat,,275697318317,
used,,,130BC0003627,Fiat,,385559056837,
used,,,128AS000124108,Fiat,,325546216144,
used,,,ZLA83800002027138,Lancia,,175671631927,
used,,,5XXGT4L3XKG345542,Kia,Hyundai KIA Honda Toyota Ford Subaru Fiat Mini Mazda Nissan,134540966921,
used,,,SALVP2BG8HH207569,Land Rover,,145080233458,
used,,,3C4NJCBB5KT855706,Jeep,Jeep Cherokee SUV Mazda Honda Toyota Subaru FIAT Nissan KIA  Mini,144953291389,
used,,,1C4RJFJTXJC145336,Jeep,Jeep Cherokee SUV Mazda Honda Toyota Subaru FIAT Nissan KIA  Mini,374551254159,
used,,,3TMCZ5AN0NM454652,Toyota,,145036379312,
used,,,3C4NJCCB2JT204109,Jeep,Jeep Cherokee SUV Mazda Honda Toyota Subaru FIAT Nissan KIA  Mini,134452696059,
used,,,YV4102RK6M1793516,Volvo,,266247082811,
used,,,YV4BR0DL8L1512748,Volvo,,285211739256,
used,,,YV1CM911251166075,Volvo,AWD 4dr T6 Turbo SUV,404283698006,
used,,,YV4CY982181480570,Volvo,3.2 4dr SUV w/ Versatility and Premium Package,304821547725,
used,,,YV1CZ91H141057426,Volvo,AWD 4dr T6 Turbo SUV,404174767159,
used,,,YV4CY982871387317,Volvo,3.2 4dr SUV w/ Versatility Package,304813086756,
used,,,YV1622FS8C2024350,Volvo,,175643346457,
used,,,YV4A22PK9G1032951,Volvo,,225501723377,
used,,,YV1SZ59H141171547,Volvo,,275845544691,
used,,,YV126MFA7F1306995,Volvo,,225571284013,
used,,,YV4BZ992591059718,Volvo,CROSS COUNTRY,266154652556,
used,,,YV4960BZ0A1092009,Volvo,,334819056957,
used,,,YV4960BZ0A1092009,Volvo,,334830072956,
used,,,YV4960BZ0A1092009,Volvo,,334812537062,
used,,,yv1rh52y542333315,Volvo,,266196955272,
used,,,YV1RS53D942370512,Volvo,4dr T5 Turbo Sedan,374569437606,
used,,,YV1RS592272643946,Volvo,2.5T 4dr Sedan,404259530503,
used,,,YV1CY592651142338,Volvo,4dr 2.5T Turbo SUV,404246319381,
used,,,YV4A22PK6K1418588,Volvo,,256046402302,
used,,,YV4BZ982381004944,Volvo,CROSS COUNTRY,266216552994,
used,,,YV4A22PL4K1488518,Volvo,,285224787883,
used,,,YV4CZ982291499837,Volvo,L6,266195000161,
used,,,YV1SZ59H041159728,Volvo,CROSS COUNTRY,266165556779,
used,,,YV1RH592792726127,Volvo,2.5T w/Sunroof AWD,256039006381,
used,,,YV4A22PN1G1002658,Volvo,,144963630025,
used,,,YV1CZ91H341062482,Volvo,,275770242480,
used,,,YV1622FS7C2080313,Volvo,T5 w/Moonroof,256012942403,
used,,,YV1RS612452459381,Volvo,2.4 4dr Sedan,404280536216,
used,,,YV4A22PK5J1366921,Volvo,T6 AWD 7-Passenger Momentum,266181599227,
used,,,YV4SZ592X61210587,Volvo,CROSS COUNTRY,266164241718,
used,,,YV1612TB3F2310246,Volvo,,275786503561,
used,,,YV1SZ59H641135126,Volvo,,225486687333,
used,,,YV1SZ59H641135126,Volvo,,225477735886,
used,,,YV4162UL9M2455701,Volvo,,256024322055,
used,,,YV1SZ59H641135126,Volvo,,225500331071,
used,,,YV1612FS2D2207179,Volvo,T5,354606937559,
used,,,YV4SZ592461216465,Volvo,AWD 4dr Wagon,145084351702,
used,,,YV1612FH9D2191230,Volvo,,404241237427,
used,,,YV1612FH5E2276664,Volvo,AWD T5 4dr Sedan,134540678361,
used,,,YV1SZ59H941126338,Volvo,,195675756256,
used,,,YV1LZ56D6X2626297,Volvo,,234930508470,
used,,,YV1SZ592351180358,Volvo,,125854627237,
used,,,YV1SZ592351180358,Volvo,,125794321678,
used,,,YV1SZ592351180358,Volvo,,125924194941,
used,,,YV1SZ58D921049126,Volvo,AUDI A4 A6 ALLROAD VW PASSAT JETTA,364198958961,
used,,,YV1SZ58D921049126,Volvo,AUDI A4 A6 ALLROAD VW PASSAT JETTA,364139745658,
used,,,YV1622FS7C2080313,Volvo,,256020751619,
used,,,YV1MS382072300794,Volvo,TOYOTA CAMRY COROLLA VW JETTA PASSAT CC HONDA CIVIC ACCORD,255998151643,
used,,,YV1612TB5F1308861,Volvo,AWD T5 Premier 4dr Sedan,265960724971,
used,,,YV1SZ59H041159728,Volvo,CROSS COUNTRY,266134649338,
used,,,YV1SZ59H641135126,Volvo,,225512272222,
used,,,YV1SZ59H641135126,Volvo,,225537719946,
used,,,YV1SZ59H641135126,Volvo,,225524267465,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,YV1CZ59HX41063478,Volvo,,204339410616,
used,,,YV4A22NL5H1005906,Volvo,V90 Cross Country,115793150274,
used,,,LVY982MK0JP035033,Volvo,2018 Volvo S90 T5 Momentum AWD 4dr Sedan,334856849678,
used,,,1FAHP3M20CL339944,Ford,,325653143619,
used,,,1FAHP3F20CL146383,Ford,SE 4dr Sedan,374700980654,
used,,,1FADP3L94GL288435,Ford,,285260346605,
used,,,1FADP3N25EL199664,Ford,,385608777051,
used,,,1FADP3F25GL270010,Ford,,295695202444,
used,,,1FAHP3FN6BW104226,Ford,SE 4dr Sedan,374691444019,
used,,,wf0dp3th7h4120010,Ford,,225548954286,
used,,,1fahp3f28cl117603,Ford,,145071387501,
used,,,1FADP3K29FL261010,Ford,,195747917742,
used,,,2FMPK4K99JBC05436,Ford,,125890044470,
used,,,WF0DP3TH8G4117535,Ford,RS,204327765747,
used,,,1FAHP3K20CL226661,Ford,,285265361849,
used,,,1FAHP3FN6BW104226,Ford,SE 4dr Sedan,374672586116,
used,,,1FADP3E23FL289638,Ford,,394592551795,
used,,,1FADP3K29FL261010,Ford,,195732507087,
used,,,1FADP3F21EL187008,Ford,,295659819079,
used,,,1FAHP3K22CL152935,Ford,,285247369017,
used,,,1FAFP34Z83W248424,Ford,SE 4dr Sedan,404260854933,
used,,,1FADP3K29FL261010,Ford,,195713839090,
used,,,1FADP3L94DL319310,Ford,,185849811880,
used,,,1FADP3L94GL288435,Ford,,314494118690,
used,,,1FAFP34NX5W227400,Ford,ZX4 S 4dr Sedan,374640649150,
used,,,3FAHP395X3R184601,Ford,,185852289970,
used,,,1FADP3E23FL289638,Ford,,266213778419,
used,,,1FADP3K27EL156562,Ford,SE 4dr Hatchback,404243317022,
used,,,1FAHP35N38W264798,Ford,,295632769856,
used,,,1FAFP36333W292422,Ford,,225505230831,
used,,,1FADP3L92FL272037,Ford,,166010997343,
used,,,1FADP3N20GL274497,Ford,,155460512665,
used,,,1FADP3J28GL249417,Ford,,304859678330,
used,,,WF0DP3TH1H4125624,Ford,,225499568562,
used,,,1FAHP3F22CL204722,Ford,,275764796537,
used,,,1FADP3E23FL289638,Ford,,266182984140,
used,,,1FADP3L94HL236871,Ford,,285192043035,
used,,,1FADP3E26DL125099,Ford,,275756387511,
used,,,1FAFP33ZX4W117689,Ford,LX 4dr Sedan,404213488931,
used,,,1FAHP34N07W125177,Ford,ZX4 SES 4dr Sedan,304852476278,
used,,,WF0DP3TH7G4114237,Ford,RS,134498484388,
used,,,1FAFP38Z16W152813,Ford,ST ZX4,266176129721,
used,,,1FADP3E23FL289638,Ford,,394503962436,
used,,,1FADP3L99EL373185,Ford,,385465997799,
used,,,1FADP3L94DL319310,Ford,,185795469430,
used,,,1FADP3K28DL271489,Ford,,314459563279,
used,,,1FADP3K29DL272859,Ford,,314459203086,
used,,,1FAFP38Z16W152813,Ford,ST ZX4,266156129280,
used,,,1FADP3E26DL125099,Ford,,394496244177,
used,,,1FADP3F26DL241613,Ford,,255995414958,
used,,,1FADP3K23EL444059,Ford,,394492927627,
used,,,1FADP3M25JL210318,Ford,,266148414050,
used,,,1FADP3L9XEL252262,Ford,,275686667046,
used,,,1FADP3E23FL289638,Ford,,394485604866,
used,,,1FADP3E26DL125099,Ford,,275711931044,
used,,,1FADP3J21HL236509,Ford,,225454350134,
used,,,1FADP3F23FL335175,Ford,,285163591489,
used,,,1FAFP38Z16W152813,Ford,ST ZX4,266134678142,
used,,,1FADP3F26DL241613,Ford,,255982333040,
used,,,1FADP3K20FL324818,Ford,SE 4dr Hatchback,404172270262,
used,,,KNDJN2A23G7348989,KIA,,404194295273,
used,,,WAUEFGFFXF1133387,Audi,,275827270246,
used,,,WAUEFGFFXF1133387,Audi,,275799156037,
used,,,WDDHF5KB1DA692823,Mercedes-Benz,e 350 e500 e550 e63 amg bmw 325i 328i 330i 335i audi a3 a4 a5 a6,185859834088,
used,,,WDCTG4GB7FJ068834,Mercedes-Benz,gla 250 cla250 cla c230 c300 c350 audi a3 a4 volkswagen tiguan,185853306623,
used,,,WAUA7GFF2G1116175,Audi,,256042236724,
used,,,WAUACGFF0F1062417,Audi,,134499923803,
used,,,WDDKJ7DB7EF237234,Mercedes-Benz,c300 c350 c63 amg e350 e500 e55 e63 audi a3 a4 a5 a6 bmw 335i,185844561680,
used,,,WAUUPBFF1HA078312,Audi,,285182311375,
used,,,WAUUPBFF1GA095500,Audi,,285185797478,
New: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has ...  Read moreabout the conditionNew: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has not yet been registered and issued a title. New vehicles are covered by a manufacturer's new car warranty and are sold with a window sticker (also known as a “Monroney Sticker”) and a Manufacturer's Statement of Origin. These vehicles have been driven only for demonstration purposes and should be in excellent running condition with a pristine interior and exterior. See the seller's listing for full details.  See all condition definitionsopens in a new window or tab ,,,WAUGUDGY0PA071285,Audi,,125822021269,
New: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has ...  Read moreabout the conditionNew: A vehicle is considered new if it is purchased directly from a new car franchise dealer and has not yet been registered and issued a title. New vehicles are covered by a manufacturer's new car warranty and are sold with a window sticker (also known as a “Monroney Sticker”) and a Manufacturer's Statement of Origin. These vehicles have been driven only for demonstration purposes and should be in excellent running condition with a pristine interior and exterior. See the seller's listing for full details.  See all condition definitionsopens in a new window or tab ,,,WAUAUDGY4PA067536,Audi,,314467401827,
used,,,WDDKJ7DB7EF237234,Mercedes-Benz,c300 c350 c63 amg e350 e500 e55 e63 audi a3 a4 a5 a6 bmw 335i,185799773601,
used,,,WAUACGFF0F1062417,Audi,,134477021910,
used,,,WAUEFAFL1AN002109,Audi,2.0T Premium Plus 4dr Sedan,304850829825,
used,,,WAUSF78K69N064885,Audi,,394536659432,
used,,,WAUSF78K69N064885,Audi,,394527942745,
used,,,WA1VFAFL0DA168999,Audi,,285271865229,
used,,,WAUAF78E16A210926,Audi,2.0T 4dr Sedan CVT,304890290888,
used,,,WAUDF78E78A163420,Audi,,285281958556,
used,,,WAULF78K89N014333,Audi,,325600799003,
used,,,WAUAF78E48A033713,Audi,2.0T 4dr Sedan CVT,404201649041,
used,,,WAULFAFR4BA036078,Audi,,404283846991,
used,,,WAUJFAFH6CN005228,Audi,2.0T Premium Plus 2dr Convertible,404203021120,
used,,,WAUML54D41N001351,Audi,AWD quattro 4dr Sedan,404294197428,
used,,,WAUR2AFD4DN012448,Audi,,385541460712,
used,,,WAUDF78E37A184361,Audi,Only 70k,256061824552,
used,,,WAUDFAFL5AN041068,Audi,,275792435343,
used,,,WAUDFAFC9DN135393,Audi,2.0T Premium Plus 4dr Sedan,304936539396,
used,,,WAUFFAFL6DN017309,Audi,,225450006117,
used,,,WAULF78K89N014333,Audi,,325571098214,
used,,,WAUFFAFL4GN011142,Audi,,256073986095,
used,,,waudf48h59k006537,Audi,,266230519530,
used,,,WAUBFAFL5CN000336,Audi,,225428454677,
used,,,WAUVC68E24A136661,Audi,,155539694777,
used,,,WAUHFAFL4BN035927,Audi,,155448613171,
used,,,WAUDFAFC9DN135393,Audi,2.0T Premium Plus 4dr Sedan,404272795575,
used,,,WAUML44E44N010543,Audi,,195724409364,
used,,,WAUDF78E37A184361,Audi,Only 70k,256043282566,
used,,,WUAG4DGY1PA903500,Audi,,134567620481,
used,,,WAUDK78T89A049664,Audi,,325635838131,
used,,,WAULC68E45A084104,Audi,,204306098155,
used,,,WAUML44E44N010543,Audi,,195738380368,
used,,,WAUFFAFL4GN011142,Audi,Premium Plus QUATTRO,255995502161,
used,,,00000000000000000,Audi,,175653605420,
used,,,Waudk78tx9a032462,Audi,,165945134864,
used,,,WAUWFAFL5CA112112,Audi,,225500309658,
used,,,WAUML44D92N002541,Audi,,304820275045,
used,,,WAUMV44E07N004477,Audi,,285150589505,
used,,,WA1BCCFSXJR017986,Audi,,256029988829,
used,,,WAUAFAFL2DA158914,Audi,,256050134380,
used,,,Waudf78e58a064031,Audi,,155420630912,
used,,,WAUFGAFC9EN051582,Audi,,256014928945,
used,,,WAUGFAFC2EN102301,Audi,,304887532278,
"Certified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, ...  Read moreabout the conditionCertified pre-owned: To qualify for certified pre-owned status, vehicles must meet strict age, mileage, and inspection requirements established by their manufacturers. Certified pre-owned cars are often sold with warranty, financing and roadside assistance options similar to their new counterparts. See the seller's listing for full details. See all condition definitionsopens in a new window or tab ",,,WAUD3BF26NN055671,Audi,,285209199527,
